Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]	[NO3]- [µmol/l]	Flag (NO3)	[NO2]- [µmol/l]	Flag (NO2)	O2 [µmol/kg]	Flag (Oxygen)	[PO4]3- [µmol/l]	Flag (PO4)	Sal	SiO2 [µmol/l]	Flag (SiO2)	Temp [°C]
2012-06-26T11:16:55	54.5295	10.0393	25	5	458										18.82			9.29
2012-06-26T12:01:41	54.5295	10.0393	1	6	458										15.74			12.81
2012-06-26T12:01:41	54.5295	10.0393	5	6	458										17.01			10.91
2012-06-26T12:01:41	54.5295	10.0393	10	6	458										16.99			10.98
2012-06-26T12:01:41	54.5295	10.0393	15	6	458										18.79			9.31
2012-06-26T12:01:41	54.5295	10.0393	20	6	458										18.81			9.30
2012-06-26T12:01:41	54.5295	10.0393	25	6	458										18.81			9.30
2012-07-16T11:36:19	54.5295	10.0393	1	1	459		0.02	6	0.01	6	288.7	6	0.030	6	15.19	4.07	6	15.75
2012-07-16T11:36:19	54.5295	10.0393	5	1	459		0.03	6	0.02	6	283.5	6	0.010	6	15.20	4.93	6	15.70
2012-07-16T11:36:19	54.5295	10.0393	10	1	459		0.01	6	0.02	6	267.7	6	0.000	6	15.96	6.65	6	14.10
2012-07-16T11:36:19	54.5295	10.0393	15	1	459		0.12	6	0.08	6	234.5	6	0.140	6	16.91	15.42	6	12.42
2012-07-16T11:36:19	54.5295	10.0393	20	1	459		0.98	6	0.36	6	95.3	6	0.780	6	18.36	42.74	6	9.48
2012-07-16T11:36:19	54.5295	10.0393	25	1	459		1.83	6	0.55	6	82.9	6	1.140	6	18.64	46.27	6	9.26
2012-07-16T12:02:40	54.5295	10.0393	1	2	459										15.30			15.69
2012-07-16T12:02:40	54.5295	10.0393	5	2	459										15.25			15.64
2012-07-16T12:02:40	54.5295	10.0393	10	2	459										16.05			13.99
2012-07-16T12:02:40	54.5295	10.0393	15	2	459										16.85			12.48
2012-07-16T12:02:40	54.5295	10.0393	20	2	459										18.36			9.49
2012-07-16T12:02:40	54.5295	10.0393	25	2	459										18.59			9.29
2012-07-16T12:20:26	54.5295	10.0393	1	3	459	1.94									15.26			15.65
2012-07-16T12:20:26	54.5295	10.0393	5	3	459	2.25									15.30			15.55
2012-07-16T12:20:26	54.5295	10.0393	10	3	459	3.33									16.06			13.98
2012-07-16T12:20:26	54.5295	10.0393	15	3	459	2.69									16.70			12.73
2012-07-16T12:20:26	54.5295	10.0393	20	3	459	1.94									18.38			9.47
2012-07-16T12:20:26	54.5295	10.0393	25	3	459	1.37									18.52			9.35
2012-07-16T12:39:04	54.5295	10.0393	1	4	459										15.29			15.60
2012-07-16T12:39:04	54.5295	10.0393	5	4	459										15.35			15.49
2012-07-16T12:39:04	54.5295	10.0393	10	4	459										16.00			14.00
2012-07-16T12:39:04	54.5295	10.0393	15	4	459										16.81			12.60
2012-07-16T12:39:04	54.5295	10.0393	20	4	459										18.45			9.39
2012-07-16T12:39:04	54.5295	10.0393	25	4	459										18.55			9.31
2012-07-16T13:04:07	54.5295	10.0393	1	5	459										15.33			15.53
2012-07-16T13:04:07	54.5295	10.0393	5	5	459										15.32			15.50
2012-07-16T13:04:07	54.5295	10.0393	10	5	459										16.17			13.74
2012-07-16T13:04:07	54.5295	10.0393	15	5	459										16.80			12.60
2012-07-16T13:04:07	54.5295	10.0393	20	5	459										18.27			9.61
2012-07-16T13:04:07	54.5295	10.0393	25	5	459										18.56			9.31
2012-07-16T13:32:03	54.5295	10.0393	1	6	459										16.24			13.64
2012-07-16T13:32:03	54.5295	10.0393	5	6	459										16.84			12.59
2012-07-16T13:32:03	54.5295	10.0393	10	6	459										16.83			12.62
2012-07-16T13:32:03	54.5295	10.0393	15	6	459										18.33			9.51
2012-07-16T13:32:03	54.5295	10.0393	20	6	459										18.61			9.23
2012-07-16T13:32:03	54.5295	10.0393	25	6	459										18.63			9.23
2012-08-07T09:50:20	54.5295	10.0393	1	1	460		0.02	6	0.05	6	254.9	6	0.030	6	16.83	4.50	6	15.10
2012-08-07T09:50:20	54.5295	10.0393	5	1	460						229.2	6			16.89			14.93
2012-08-07T09:50:20	54.5295	10.0393	10	1	460		0.04	6	0.07	6	177.2	6	0.070	6	18.80	14.17	6	12.61
2012-08-07T09:50:20	54.5295	10.0393	15	1	460		0.07	6	0.09	6	156.6	6	0.150	6	19.06	16.87	6	12.32
2012-08-07T09:50:20	54.5295	10.0393	20	1	460						129.1	6			20.71			11.62
2012-08-07T09:50:20	54.5295	10.0393	25	1	460		0.08	6	0.04	6	76.7	6	1.180	6	22.98	39.41	6	11.39
2012-08-07T10:21:03	54.5295	10.0393	1	2	460										16.85			15.09
2012-08-07T10:21:03	54.5295	10.0393	5	2	460		0.03	6	0.06	6			0.030	6	17.20	8.96	6	14.18
2012-08-07T10:21:03	54.5295	10.0393	10	2	460										18.29			12.86
2012-08-07T10:21:03	54.5295	10.0393	15	2	460										19.34			12.12
2012-08-07T10:21:03	54.5295	10.0393	20	2	460		0.07	6	0.12	6			0.500	6	20.64	24.66	6	11.60
2012-08-07T10:21:03	54.5295	10.0393	25	2	460										22.91			11.38
2012-08-07T10:43:44	54.5295	10.0393	1	3	460	2.78									16.82			15.15
2012-08-07T10:43:44	54.5295	10.0393	5	3	460	3.20									17.86			12.64
2012-08-07T10:43:44	54.5295	10.0393	10	3	460	2.54									18.29			12.84
2012-08-07T10:43:44	54.5295	10.0393	15	3	460	2.90									19.16			12.24
2012-08-07T10:43:44	54.5295	10.0393	20	3	460	2.88									20.77			11.62
2012-08-07T10:43:44	54.5295	10.0393	25	3	460	4.38									23.04			11.36
2012-08-07T11:01:45	54.5295	10.0393	1	4	460										16.80			15.26
2012-08-07T11:01:45	54.5295	10.0393	5	4	460										16.80			15.23
2012-08-07T11:01:45	54.5295	10.0393	10	4	460										18.49			12.69
2012-08-07T11:01:45	54.5295	10.0393	15	4	460										19.18			12.25
2012-08-07T11:01:45	54.5295	10.0393	20	4	460										20.76			11.65
2012-08-07T11:01:45	54.5295	10.0393	25	4	460										23.04			11.35
2012-08-07T11:21:00	54.5295	10.0393	1	5	460										19.21			12.25
2012-08-07T11:21:00	54.5295	10.0393	5	5	460										19.22			12.24
2012-08-07T11:21:00	54.5295	10.0393	10	5	460										19.23			12.20
2012-08-07T11:21:00	54.5295	10.0393	15	5	460										19.22			12.20
2012-08-07T11:21:00	54.5295	10.0393	20	5	460										19.19			12.23
2012-08-07T11:21:00	54.5295	10.0393	25	5	460										19.10			12.33
2012-09-27T10:14:06	54.5295	10.0393	1	1	461		0.01	6	0.04	6	266.6	6	0.940	6	18.95	16.91	6	13.25
2012-09-27T10:14:06	54.5295	10.0393	5	1	461		0.03	6	0.04	6	251.7	6	1.020	6	19.00	17.80	6	13.28
2012-09-27T10:14:06	54.5295	10.0393	10	1	461		0.24	6	0.14	6	101.6	6	1.490	6	22.38	29.10	6	13.86
2012-09-27T10:14:06	54.5295	10.0393	15	1	461		0.26	6	0.15	6	82.5	6	1.860	6	22.64	32.52	6	13.59
2012-09-27T10:14:06	54.5295	10.0393	20	1	461		0.26	6	0.18	6	74.8	6	2.130	6	22.81	34.41	6	13.49
2012-09-27T10:14:06	54.5295	10.0393	25	1	461		0.32	6	0.24	6	51.3	6	2.900	6	22.95	39.92	6	13.01
2012-09-27T10:39:37	54.5295	10.0393	1	2	461										18.91			13.25
2012-09-27T10:39:37	54.5295	10.0393	5	2	461										18.95			13.26
2012-09-27T10:39:37	54.5295	10.0393	10	2	461										21.56			13.96
2012-09-27T10:39:37	54.5295	10.0393	15	2	461										22.67			13.69
2012-09-27T10:39:37	54.5295	10.0393	20	2	461										22.82			13.50
2012-09-27T10:39:37	54.5295	10.0393	25	2	461										22.92			13.21
2012-09-27T10:59:07	54.5295	10.0393	1	3	461	5.21									18.90			13.27
2012-09-27T10:59:07	54.5295	10.0393	5	3	461	3.09									19.35			13.41
2012-09-27T10:59:07	54.5295	10.0393	10	3	461	0.53									22.26			13.80
2012-09-27T10:59:07	54.5295	10.0393	15	3	461	0.29									22.62			13.59
2012-09-27T10:59:07	54.5295	10.0393	20	3	461	0.25									22.83			13.49
2012-09-27T10:59:07	54.5295	10.0393	25	3	461	0.35									22.95			13.00
2012-09-27T11:15:54	54.5295	10.0393	1	4	461										18.88			13.29
2012-09-27T11:15:54	54.5295	10.0393	5	4	461										18.95			13.28
2012-09-27T11:15:54	54.5295	10.0393	10	4	461										22.38			13.74
2012-09-27T11:15:54	54.5295	10.0393	15	4	461										22.64			13.60
2012-09-27T11:15:54	54.5295	10.0393	20	4	461										22.84			13.95
2012-09-27T11:15:54	54.5295	10.0393	25	4	461										22.94			12.98
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.67			13.70
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.66			13.69
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.66			13.68
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.67			13.68
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.68			13.69
2012-09-27T12:04:06	54.5295	10.0393	15	5	461										22.72			13.66
2012-10-02T09:46:32	54.5295	10.0393	1	1	462		0.02	6	0.02	6	221.0	6	1.350	6	21.02	22.98	6	13.46
2012-10-02T09:46:32	54.5295	10.0393	5	1	462		0.02	6	0.02	6	217.1	6	1.420	6	21.08	23.69	6	13.47
2012-10-02T09:46:32	54.5295	10.0393	10	1	462		0.06	6	0.03	6	203.5	6	1.550	6	21.49	26.66	6	13.50
2012-10-02T09:46:32	54.5295	10.0393	15	1	462		0.17	6	0.09	6	130.5	6	1.680	6	22.22	28.35	6	13.81
2012-10-02T09:46:32	54.5295	10.0393	20	1	462		0.22	6	0.28	6	23.9	6	4.100	6	22.90	48.98	6	12.91
2012-10-02T09:46:32	54.5295	10.0393	25	1	462		0.31	6	0.27	6	55.0	6	3.890	6	23.58	44.32	6	13.01
2012-10-02T10:08:00	54.5295	10.0393	1	2	462										20.96			13.46
2012-10-02T10:08:00	54.5295	10.0393	5	2	462										20.98			13.46
2012-10-02T10:08:00	54.5295	10.0393	10	2	462										21.50			13.50
2012-10-02T10:08:00	54.5295	10.0393	15	2	462										22.22			13.79
2012-10-02T10:08:00	54.5295	10.0393	20	2	462										22.90			12.91
2012-10-02T10:08:00	54.5295	10.0393	25	2	462										23.56			13.04
2012-10-02T10:27:58	54.5295	10.0393	1	3	462	5.00									20.96			13.47
2012-10-02T10:27:58	54.5295	10.0393	5	3	462	4.93									20.99			13.46
2012-10-02T10:27:58	54.5295	10.0393	10	3	462	2.56									21.56			13.52
2012-10-02T10:27:58	54.5295	10.0393	15	3	462	0.48									22.34			13.88
2012-10-02T10:27:58	54.5295	10.0393	20	3	462	0.16									22.90			12.91
2012-10-02T10:27:58	54.5295	10.0393	25	3	462	0.23									23.57			13.03
2012-10-02T10:45:15	54.5295	10.0393	1	4	462										20.94			13.46
2012-10-02T10:45:15	54.5295	10.0393	5	4	462										20.96			13.47
2012-10-02T10:45:15	54.5295	10.0393	10	4	462										21.49			13.50
2012-10-02T10:45:15	54.5295	10.0393	15	4	462										22.10			13.80
2012-10-02T10:45:15	54.5295	10.0393	20	4	462										22.96			12.94
2012-10-02T10:45:15	54.5295	10.0393	25	4	462										23.58			13.00
2012-10-02T11:05:54	54.5295	10.0393	1	5	462										23.52			13.12
2012-10-02T11:05:54	54.5295	10.0393	5	5	462										23.52			13.12
2012-10-02T11:05:54	54.5295	10.0393	10	5	462										23.52			13.12
2012-10-02T11:05:54	54.5295	10.0393	15	5	462										23.53			13.10
2012-10-02T11:05:54	54.5295	10.0393	20	5	462										23.53			13.09
2012-10-02T11:05:54	54.5295	10.0393	25	5	462										23.54			13.09
2012-11-06T09:55:43	54.5295	10.0393	1	1	463		0.03	6	0.03	6	300.9	6	0.780	6	18.93	18.93	6	9.47
2012-11-06T09:55:43	54.5295	10.0393	5	1	463		0.01	6	0.02	6	302.8	6	0.820	6	18.93	18.72	6	9.47
2012-11-06T09:55:43	54.5295	10.0393	10	1	463		0.00	6	0.03	6	290.8	6	0.830	6	18.96	19.60	6	9.51
2012-11-06T09:55:43	54.5295	10.0393	15	1	463		0.04	6	0.05	6	258.8	6	1.150	6	19.61	24.23	6	10.06
2012-11-06T09:55:43	54.5295	10.0393	20	1	463		0.84	6	0.48	6	119.7	6	2.980	6	21.24	44.12	6	11.88
2012-11-06T09:55:43	54.5295	10.0393	25	1	463		0.95	6	0.59	6	95.8	6	3.660	6	21.60	49.32	6	12.12
2012-11-06T10:21:17	54.5295	10.0393	1	2	463										18.93			9.48
2012-11-06T10:21:17	54.5295	10.0393	5	2	463										18.94			9.48
2012-11-06T10:21:17	54.5295	10.0393	10	2	463										19.05			9.73
2012-11-06T10:21:17	54.5295	10.0393	15	2	463										19.60			10.09
2012-11-06T10:21:17	54.5295	10.0393	20	2	463										21.24			11.90
2012-11-06T10:21:17	54.5295	10.0393	25	2	463										21.60			12.12
2012-11-06T10:38:09	54.5295	10.0393	1	3	463	6.49									18.93			9.48
2012-11-06T10:38:09	54.5295	10.0393	5	3	463	6.32									18.94			9.47
2012-11-06T10:38:09	54.5295	10.0393	10	3	463	7.23									19.02			9.61
2012-11-06T10:38:09	54.5295	10.0393	15	3	463	2.27									19.68			10.16
2012-11-06T10:38:09	54.5295	10.0393	20	3	463	0.37									21.26			11.93
2012-11-06T10:38:09	54.5295	10.0393	25	3	463	0.47									21.54			12.08
2012-11-06T10:52:10	54.5295	10.0393	1	4	463										18.93			9.48
2012-11-06T10:52:10	54.5295	10.0393	5	4	463										18.95			9.48
2012-11-06T10:52:10	54.5295	10.0393	10	4	463										19.05			9.73
2012-11-06T10:52:10	54.5295	10.0393	15	4	463										19.62			10.09
2012-11-06T10:52:10	54.5295	10.0393	20	4	463										21.26			11.92
2012-11-06T10:52:10	54.5295	10.0393	25	4	463										21.54			12.11
2012-12-04T09:50:43	54.5295	10.0393	1	1	464		0.14	6	0.13	6	327.2	6	0.800	6	18.05	25.18	6	6.70
2012-12-04T09:50:43	54.5295	10.0393	5	1	464		0.26	6	0.13	6	268.2	6	0.840	6	18.09	27.72	6	6.75
2012-12-04T09:50:43	54.5295	10.0393	10	1	464		0.54	6	0.24	6	276.8	6	1.070	6	19.13	33.84	6	8.13
2012-12-04T09:50:43	54.5295	10.0393	15	1	464		0.93	6	0.50	6	264.3	6	1.260	6	19.51	40.34	6	8.43
2012-12-04T09:50:43	54.5295	10.0393	20	1	464		1.25	6	0.66	6	206.8	6	1.390	6	19.70	45.01	6	8.68
2012-12-04T09:50:43	54.5295	10.0393	25	1	464		1.44	6	0.72	6	198.9	6	1.480	6	19.84	35.32	6	8.93
2012-12-04T10:17:05	54.5295	10.0393	1	2	464										18.05			6.76
2012-12-04T10:17:05	54.5295	10.0393	5	2	464										18.12			6.79
2012-12-04T10:17:05	54.5295	10.0393	10	2	464										19.09			8.06
2012-12-04T10:17:05	54.5295	10.0393	15	2	464										19.59			8.57
2012-12-04T10:17:05	54.5295	10.0393	20	2	464										19.70			8.70
2012-12-04T10:17:05	54.5295	10.0393	25	2	464										19.80			8.85
2012-12-04T10:34:18	54.5295	10.0393	1	3	464	9.01									18.05			6.70
2012-12-04T10:34:18	54.5295	10.0393	5	3	464	7.40									18.12			6.80
2012-12-04T10:34:18	54.5295	10.0393	10	3	464	0.51									19.12			8.00
2012-12-04T10:34:18	54.5295	10.0393	15	3	464	0.49									19.62			8.61
2012-12-04T10:34:18	54.5295	10.0393	20	3	464	0.37									19.77			8.81
2012-12-04T10:34:18	54.5295	10.0393	25	3	464	0.52									19.82			8.90
2012-12-04T10:48:39	54.5295	10.0393	1	4	464										18.01			6.63
2012-12-04T10:48:39	54.5295	10.0393	5	4	464										18.08			6.68
2012-12-04T10:48:39	54.5295	10.0393	10	4	464										18.90			7.79
2012-12-04T10:48:39	54.5295	10.0393	15	4	464										19.57			8.51
2012-12-04T10:48:39	54.5295	10.0393	20	4	464										19.81			8.89
2012-12-04T10:48:39	54.5295	10.0393	25	4	464										19.83			8.94
2013-02-06T10:49:59	54.5295	10.0393	1	1	466		6.00	6	0.86	6	380.7	6	0.760	6	15.58	24.01	6	2.03
2013-02-06T10:49:59	54.5295	10.0393	5	1	466		6.02	6	0.84	6	380.7	6	0.780	6	15.58	23.63	6	2.03
2013-02-06T10:49:59	54.5295	10.0393	10	1	466		6.01	6	0.84	6	379.2	6	0.790	6	15.59	23.26	6	2.03
2013-02-06T10:49:59	54.5295	10.0393	15	1	466		6.44	6	0.86	6	365.1	6	0.820	6	15.89	23.92	6	2.26
2013-02-06T10:49:59	54.5295	10.0393	20	1	466		6.75	6	1.01	6	284.8	6	0.890	6	18.10	27.90	6	3.64
2013-02-06T10:49:59	54.5295	10.0393	25	1	466		7.05	6	1.03	6	249.8	6	0.870	6	19.65	30.37	6	4.57
2013-02-06T11:18:14	54.5295	10.0393	1	2	466										15.58			2.04
2013-02-06T11:18:14	54.5295	10.0393	5	2	466										15.58			2.03
2013-02-06T11:18:14	54.5295	10.0393	10	2	466										15.60			2.03
2013-02-06T11:18:14	54.5295	10.0393	15	2	466										15.82			2.25
2013-02-06T11:18:14	54.5295	10.0393	20	2	466										17.95			3.49
2013-02-06T11:18:14	54.5295	10.0393	25	2	466										19.77			4.58
2013-02-06T12:10:07	54.5295	10.0393	1	3	466	1.35									15.58			2.04
2013-02-06T12:10:07	54.5295	10.0393	5	3	466	1.32									15.59			2.03
2013-02-06T12:10:07	54.5295	10.0393	10	3	466	1.30									15.60			2.03
2013-02-06T12:10:07	54.5295	10.0393	15	3	466	1.40									15.83			2.23
2013-02-06T12:10:07	54.5295	10.0393	20	3	466	2.71									17.89			3.46
2013-02-06T12:10:07	54.5295	10.0393	25	3	466	0.37									19.61			4.50
2013-02-06T12:24:43	54.5295	10.0393	5	4	466										15.59			2.05
2013-02-06T12:24:43	54.5295	10.0393	5	4	466										15.59			2.04
2013-02-06T12:24:43	54.5295	10.0393	10	4	466										15.61			2.04
2013-02-06T12:24:43	54.5295	10.0393	15	4	466										15.84			2.23
2013-02-06T12:24:43	54.5295	10.0393	20	4	466										17.62			3.34
2013-02-06T12:24:43	54.5295	10.0393	25	4	466										19.79			4.59
2013-02-06T12:34:17	54.5295	10.0393	1	5	466										15.58			2.05
2013-02-06T12:34:17	54.5295	10.0393	5	5	466										15.59			2.03
2013-02-06T12:34:17	54.5295	10.0393	10	5	466										16.60			2.03
2013-02-06T12:34:17	54.5295	10.0393	15	5	466										15.83			2.22
2013-02-06T12:34:17	54.5295	10.0393	20	5	466										17.99			3.55
2013-02-06T12:34:17	54.5295	10.0393	25	5	466										19.56			4.50
2013-03-05T10:51:02	54.5295	10.0393	1	1	467		3.93	6	0.59	6	414.8	6	0.570	6	14.04	19.77	6	1.26
2013-03-05T10:51:02	54.5295	10.0393	5	1	467		6.16	6	0.71	6	410.3	6	0.640	6	15.09	19.49	6	1.28
2013-03-05T10:51:02	54.5295	10.0393	10	1	467		7.05	6	0.81	6	386.8	6	0.690	6	15.34	20.73	6	1.22
2013-03-05T10:51:02	54.5295	10.0393	15	1	467		7.38	6	0.87	6	337.2	6	0.720	6	15.43	21.80	6	1.17
2013-03-05T10:51:02	54.5295	10.0393	20	1	467		7.56	6	0.87	6	268.9	6	0.830	6	17.58	24.40	6	1.97
2013-03-05T10:51:02	54.5295	10.0393	25	1	467		8.00	6	0.82	6	223.3	6	0.840	6	20.36	25.81	6	3.15
2013-03-05T11:22:15	54.5295	10.0393	1	2	467										14.09			1.33
2013-03-05T11:22:15	54.5295	10.0393	5	2	467										15.08			1.29
2013-03-05T11:22:15	54.5295	10.0393	10	2	467										15.34			1.23
2013-03-05T11:22:15	54.5295	10.0393	15	2	467										15.43			1.18
2013-03-05T11:22:15	54.5295	10.0393	20	2	467										17.57			2.06
2013-03-05T11:22:15	54.5295	10.0393	25	2	467										20.34			3.19
2013-03-05T12:10:32	54.5295	10.0393	1	3	467	1.68									14.09			1.40
2013-03-05T12:10:32	54.5295	10.0393	5	3	467	2.39									15.06			1.30
2013-03-05T12:10:32	54.5295	10.0393	10	3	467	1.66									15.32			1.25
2013-03-05T12:10:32	54.5295	10.0393	15	3	467	1.29									15.42			1.11
2013-03-05T12:10:32	54.5295	10.0393	20	3	467	0.59									17.39			1.99
2013-03-05T12:10:32	54.5295	10.0393	25	3	467	0.27									20.11			3.11
2013-03-05T12:28:25	54.5295	10.0393	1	4	467										14.06			1.44
2013-03-05T12:28:25	54.5295	10.0393	5	4	467										14.97			1.33
2013-03-05T12:28:25	54.5295	10.0393	10	4	467										14.15			1.22
2013-03-05T12:28:25	54.5295	10.0393	15	4	467										15.42			1.12
2013-03-05T12:28:25	54.5295	10.0393	20	4	467										17.40			1.98
2013-03-05T12:28:25	54.5295	10.0393	25	4	467										20.36			3.19
2013-04-03T10:14:50	54.5295	10.0393	1	1	468		0.91	6	0.17	6	443.4	6	0.230	6	12.77	9.65	6	1.48
2013-04-03T10:14:50	54.5295	10.0393	5	1	468		2.11	6	0.30	6	433.5	6	0.370	6	13.35	10.86	6	1.04
2013-04-03T10:14:50	54.5295	10.0393	10	1	468		3.66	6	0.46	6	422.1	6	0.430	6	13.77	10.67	6	1.07
2013-04-03T10:14:50	54.5295	10.0393	15	1	468		4.56	6	0.52	6	412.1	6	0.530	6	13.93	13.09	6	0.71
2013-04-03T10:14:50	54.5295	10.0393	20	1	468		4.86	6	0.52	6	399.7	6	0.590	6	14.14	15.50	6	0.70
2013-04-03T10:14:50	54.5295	10.0393	25	1	468		4.50	6	0.47	6	393.4	6	0.650	6	14.65	16.73	6	0.64
2013-04-03T10:44:03	54.5295	10.0393	1	2	468										12.77			1.83
2013-04-03T10:44:03	54.5295	10.0393	5	2	468										13.41			1.05
2013-04-03T10:44:03	54.5295	10.0393	10	2	468										13.79			1.04
2013-04-03T10:44:03	54.5295	10.0393	15	2	468										13.92			0.71
2013-04-03T10:44:03	54.5295	10.0393	20	2	468										14.40			0.65
2013-04-03T10:44:03	54.5295	10.0393	25	2	468										14.68			0.67
2013-04-03T11:07:49	54.5295	10.0393	1	3	468										12.16			1.83
2013-04-03T11:07:49	54.5295	10.0393	5	3	468										13.38			1.06
2013-04-03T11:07:49	54.5295	10.0393	10	3	468										13.77			1.14
2013-04-03T11:07:49	54.5295	10.0393	15	3	468										13.92			0.71
2013-04-03T11:07:49	54.5295	10.0393	20	3	468										14.34			0.65
2013-04-03T11:07:49	54.5295	10.0393	25	3	468										14.71			0.68
2013-04-03T11:21:38	54.5295	10.0393	1	4	468	4.28									12.77			1.82
2013-04-03T11:21:38	54.5295	10.0393	5	4	468	5.80									13.35			1.05
2013-04-03T11:21:38	54.5295	10.0393	10	4	468	6.31									13.78			1.11
2013-04-03T11:21:38	54.5295	10.0393	15	4	468	5.08									13.92			0.70
2013-04-03T11:21:38	54.5295	10.0393	20	4	468	1.97									14.50			0.62
2013-04-03T11:21:38	54.5295	10.0393	25	4	468	1.31									14.67			0.62
2013-04-03T12:08:33	54.5295	10.0393	1	5	468										12.82			1.82
2013-04-03T12:08:33	54.5295	10.0393	5	5	468										13.43			1.13
2013-04-03T12:08:33	54.5295	10.0393	10	5	468										13.78			1.09
2013-04-03T12:08:33	54.5295	10.0393	15	5	468										13.92			0.68
2013-04-03T12:08:33	54.5295	10.0393	20	5	468										14.28			0.67
2013-04-03T12:08:33	54.5295	10.0393	25	5	468										14.63			0.62
2013-05-24T10:33:39	54.5295	10.0393	1	1	469		0.02	6	0.08	6	312.8	6	0.040	6	13.05	2.09	6	11.20
2013-05-24T10:33:39	54.5295	10.0393	5	1	469		0.01	6	0.09	6	328.0	6	0.010	6	15.15	1.75	6	11.06
2013-05-24T10:33:39	54.5295	10.0393	10	1	469		0.03	6	0.10	6	327.4	6	0.020	6	13.23	2.27	6	11.13
2013-05-24T10:33:39	54.5295	10.0393	15	1	469		0.01	6	0.11	6	347.0	6	0.080	6	14.75	2.96	6	8.47
2013-05-24T10:33:39	54.5295	10.0393	20	1	469		1.01	6	0.17	6	230.0	6	0.690	6	20.40	11.26	6	4.63
2013-05-24T10:33:39	54.5295	10.0393	25	1	469		1.40	6	0.25	6	163.2	6	0.740	6	21.78	25.89	6	5.11
2013-05-24T11:02:13	54.5295	10.0393	1	2	469										13.05			11.26
2013-05-24T11:02:13	54.5295	10.0393	5	2	469										13.09			10.99
2013-05-24T11:02:13	54.5295	10.0393	10	2	469										13.59			10.57
2013-05-24T11:02:13	54.5295	10.0393	15	2	469										14.80			8.38
2013-05-24T11:02:13	54.5295	10.0393	20	2	469										20.73			4.86
2013-05-24T11:02:13	54.5295	10.0393	25	2	469										21.41			5.05
2013-05-24T11:21:51	54.5295	10.0393	1	3	469										13.07			11.14
2013-05-24T11:21:51	54.5295	10.0393	5	3	469										13.09			11.05
2013-05-24T11:21:51	54.5295	10.0393	10	3	469										13.45			10.74
2013-05-24T11:21:51	54.5295	10.0393	15	3	469										14.83			8.31
2013-05-24T11:21:51	54.5295	10.0393	20	3	469										19.84			4.88
2013-05-24T11:21:51	54.5295	10.0393	25	3	469										21.32			5.03
2013-05-24T11:55:20	54.5295	10.0393	1	4	469	1.96									13.06			11.36
2013-05-24T11:55:20	54.5295	10.0393	5	4	469	1.78									13.12			11.00
2013-05-24T11:55:20	54.5295	10.0393	10	4	469	2.30									13.50			10.70
2013-05-24T11:55:20	54.5295	10.0393	15	4	469	2.15									14.72			8.52
2013-05-24T11:55:20	54.5295	10.0393	20	4	469	0.48									20.62			4.90
2013-05-24T11:55:20	54.5295	10.0393	25	4	469	0.43									21.02			4.97
2013-05-24T12:13:28	54.5295	10.0393	1	5	469										13.11			11.44
2013-05-24T12:13:28	54.5295	10.0393	5	5	469										13.17			11.07
2013-05-24T12:13:28	54.5295	10.0393	10	5	469										13.51			10.71
2013-05-24T12:13:28	54.5295	10.0393	15	5	469										14.66			8.64
2013-05-24T12:13:28	54.5295	10.0393	20	5	469										20.56			4.90
2013-05-24T12:13:28	54.5295	10.0393	25	5	469										21.16			4.99
2013-06-04T10:10:04	54.5295	10.0393	1	1	470		0.02	6	0.05	6	312.9	6	0.030	6	12.56	1.64	6	13.87
2013-06-04T10:10:04	54.5295	10.0393	5	1	470		0.03	6	0.05	6	312.9	6	0.010	6	12.56	1.61	6	13.87
2013-06-04T10:10:04	54.5295	10.0393	10	1	470		0.05	6	0.05	6	314.0	6	0.000	6	12.55	1.57	6	13.79
2013-06-04T10:10:04	54.5295	10.0393	15	1	470		0.07	6	0.06	6	313.7	6	0.010	6	12.66	1.71	6	13.59
2013-06-04T10:10:04	54.5295	10.0393	20	1	470		0.63	6	0.13	6	278.9	6	0.370	6	17.68	6.86	6	5.98
2013-06-04T10:10:04	54.5295	10.0393	25	1	470		2.06	6	0.27	6	172.5	6	0.690	6	21.72	25.17	6	5.29
2013-06-04T10:30:18	54.5295	10.0393	1	2	470										12.57			13.86
2013-06-04T10:30:18	54.5295	10.0393	5	2	470										12.56			13.82
2013-06-04T10:30:18	54.5295	10.0393	10	2	470										12.56			13.74
2013-06-04T10:30:18	54.5295	10.0393	15	2	470										12.60			13.58
2013-06-04T10:30:18	54.5295	10.0393	20	2	470										17.88			5.89
2013-06-04T10:30:18	54.5295	10.0393	25	2	470										21.68			5.29
2013-06-04T10:49:35	54.5295	10.0393	1	3	470										12.56			13.88
2013-06-04T10:49:35	54.5295	10.0393	5	3	470										12.56			13.79
2013-06-04T10:49:35	54.5295	10.0393	10	3	470										12.58			13.65
2013-06-04T10:49:35	54.5295	10.0393	15	3	470										12.65			13.52
2013-06-04T10:49:35	54.5295	10.0393	20	3	470										17.86			5.90
2013-06-04T10:49:35	54.5295	10.0393	25	3	470										21.66			5.30
